"Hugo_symbol" "lengths"
"SRR" 21896
"SRXN1" 6585
"SRY" 827
"SS18L1" 38749
"SS18L2" 15094
"SS18" 74964
"SSBP1" 12167
"SSBP2" 338446
"SSBP3" 188047
"SSBP4" 15843
"SSB" 13193
"SSC5D" 30663
"SSFA2" 39008
"SSH1" 79415
"SSH2" 304301
"SSH3" 9129
"SSNA1" 1690
"SSPN" 112826
"SSPO" 57923
"SSR1" 32056
"SSR2" 11903
"SSR3" 15647
"SSR4" 4353
"SSRP1" 9906
"SSSCA1" 1429
"SSTR1" 5163
"SSTR2" 11623
"SSTR3" 16214
"SSTR4" 3925
"SSTR5" 8698
"SST" 1482
"SSU72" 33190
"SSX1" 12052
"SSX2IP" 47051
"SSX2" 10331
"SSX3" 10279
"SSX4" 9820
"SSX5" 18816
"SSX6" 12704
"SSX7" 10839
"SSX8" 11013
"ST13" 32473
"ST14" 50580
"ST18" 299047
"ST20" 24910
"ST3GAL1" 117686
"ST3GAL2" 63123
"ST3GAL3" 223700
"ST3GAL4" 58955
"ST3GAL5" 51914
"ST3GAL6" 63609
"ST5" 217599
"ST6GAL1" 148027
"ST6GAL2" 85810
"ST6GALNAC1" 25989
"ST6GALNAC2" 20751
"ST6GALNAC3" 562582
"ST6GALNAC4" 9166
"ST6GALNAC5" 201718
"ST6GALNAC6" 21443
"ST7L" 102437
"ST7-AS1" 1888
"ST7-AS2" 73520
"ST7-OT3" 27256
"ST7-OT4" 5969
"ST7" 276675
"ST8SIA1" 141323
"ST8SIA2" 74847
"ST8SIA3" 16374
"ST8SIA4" 96349
"ST8SIA5" 89232
"ST8SIA6" 140552
"STAB1" 29158
"STAB2" 179474
"STAC2" 15409
"STAC3" 7735
"STAC" 167664
"STAG1" 416177
"STAG2" 142096
"STAG3L1" 8609
"STAG3L2" 8622
"STAG3L3" 8648
"STAG3L4" 18888
"STAG3" 41771
"STAM2" 58976
"STAMBPL1" 44134
"STAMBP" 44745
"STAM" 72674
"STAP1" 48610
"STAP2" 14834
"STARD10" 38976
"STARD13" 573692
"STARD3NL" 52426
"STARD3" 27121
"STARD4" 21175
"STARD5" 15088
"STARD6" 33366
"STARD7" 23987
"STARD8" 78173
"STAR" 8252
"STAT1" 45261
"STAT2" 18564
"STAT3" 75178
"STAT4" 143108
"STAT5A" 24396
"STAT5B" 89260
"STAT6" 16005
"STATH" 6604
"STAU1" 105956
"STAU2" 327339
"STBD1" 5104
"STC1" 12877
"STC2" 14780
"STEAP1" 10358
"STEAP2" 31668
"STEAP3" 43176
"STEAP4" 36002
"STH" 444
"STIL" 64757
"STIM1" 237546
"STIM2" 164540
"STIP1" 19276
"STK10" 146150
"STK11IP" 18594
"STK11" 22653
"STK16" 4868
"STK17A" 44271
"STK17B" 42920
"STK19" 10271
"STK24" 126952
"STK25" 17060
"STK31" 122375
"STK32A" 167033
"STK32B" 449514
"STK32C" 125077
"STK33" 259199
"STK35" 50534
"STK36" 30668
"STK38L" 81726
"STK38" 53590
"STK39" 293575
"STK3" 511281
"STK40" 46296
"STK4" 113551
"RNF217-AS1" 54784
"STMN1" 22698
"STMN2" 55045
"STMN3" 13905
"STMN4" 23557
"STOML1" 15710
"STOML2" 3419
"STOML3" 24934
"STOM" 31317
"STON1-GTF2A1L" 246592
"STON1" 68361
"STON2" 175815
"STOX1" 68411
"STOX2" 227199
"STRA13" 4227
"STRA6" 32801
"STRA8" 26684
"STRADA" 39154
"STRADB" 29112
"STRAP" 21096
"STRBP" 159092
"STRC" 19237
"STRN3" 132597
"STRN4" 26966
"STRN" 128909
"STS" 207351
"STT3A" 30244
"STT3B" 104983
"STUB1" 2391
"STX10" 6317
"STX11" 51895
"STX12" 51224
"STX16" 28243
"STX17" 67887
"STX18" 123375
"STX19" 14916
"STX1A" 20463
"STX1B" 21382
"STX2" 49674
"STX3" 50505
"STX4" 7073
"STX5" 25193
"STX6" 50409
"STX7" 67605
"STX8" 325487
"STXBP1" 84117
"STXBP2" 10763
"STXBP3" 62849
"STXBP4" 204904
"STXBP5L" 516556
"STXBP5" 186292
"STXBP6" 240643
"STYK1" 55395
"STYXL1" 53524
"STYX" 44830
"SUB1" 72301
"SUCLA2" 58617
"SUCLG1" 35752
"SUCLG2" 294154
"SUCNR1" 10976
"SUDS3" 44844
"SUFU" 130734
"SUGT1P3" 9887
"SUGT1P1" 10410
"SUGT1" 48206
"SULF1" 194288
"SULF2" 132047
"SULT1A1" 17999
"SULT1A2" 5127
"SULT1A3" 5055
"SULT1B1" 39477
"SULT1C2" 21020
"SULT1C3" 25640
"SULT1C4" 11035
"SULT1E1" 18939
"SULT2A1" 15848
"SULT2B1" 47255
"SULT4A1" 38004
"SULT6B1" 28267
"SUMF1" 432568
"SUMF2" 16665
"SUMO1P1" 1211
"SUMO1P3" 1209
"SUMO1" 32426
"SUMO2" 17373
"SUMO3" 12512
"SUMO4" 1016
"SUN1" 59377
"SUN2" 21287
"SUN3" 48751
"SUN5" 20676
"SUOX" 12978
"SUPT16H" 32547
"SUPT3H" 568994
"SUPT4H1" 7023
"SUPT5H" 31124
"SUPT6H" 40496
"SUPT7L" 21272
"SUPV3L1" 28859
"SURF1" 4729
"SURF2" 4608
"SURF4" 16500
"SURF6" 7412
"SUSD1" 134732
"SUSD2" 7619
"SUSD3" 26450
"SUSD4" 144445
"SUSD5" 68911
"SUV39H1" 13462
"SUV39H2" 25532
"SUV420H1" 59036
"SUV420H2" 8245
"SUZ12P1" 83222
"SUZ12" 64033
"SV2A" 14526
"SV2B" 202977
"SV2C" 506476
"SVEP1" 214493
"SVIL" 279598
"SVIP" 17436
"SVOPL" 109673
"SVOP" 113327
"SWAP70" 88916
"SYAP1" 45728
"SYBU" 117813
"SYCE1L" 13807
"SYCE1" 14375
"SYCE2" 21445
"SYCN" 1438
"SYCP1" 141102
"SYCP2L" 87257
"SYCP2" 70423
"SYCP3" 11073
"SYDE1" 7584
"SYDE2" 45344
"SYF2" 10226
"SYK" 96949
"SYMPK" 47757
"SYN1" 47956
"SYN2" 187672
"SYN3" 550561
"SYNCRIP" 36078
"SYNC" 23690
"SYNE1" 515711
"SYNE2" 464545
"SYNGAP1" 33624
"SYNGR1" 35626
"SYNGR2" 4419
"SYNGR3" 4305
"SYNGR4" 12110
"SYNJ1" 102488
"SYNJ2BP" 50591
"SYNJ2" 117320
"SYNM" 31517
"SYNPO2L" 11148
"SYNPO2" 210566
"SYNPO" 73188
"SYNPR" 416320
"SYNRG" 94689
"SYPL1" 22214
"SYPL2" 15664
"SYP" 12378
"SYS1-DBNDD2" 47441
"SYS1" 14849
"SYT10" 65581
"SYT11" 25697
"SYT12" 44090
"SYT13" 46039
"SYT14P1" 2687
"SYT14" 233224
"SYT15" 17152
"SYT16" 300663
"SYT17" 100500
"SYT1" 588026
"SYT2" 119858
"SYT3" 17904
"SYT4" 9598
"SYT5" 9245
"SYT6" 64577
"SYT7" 74690
"SYT8" 10037
"SYT9" 231248
"SYTL1" 11910
"SYTL2" 116961
"SYTL3" 121431
"SYTL4" 60173
"SYTL5" 239905
"SYVN1" 7899
"TAAR1" 15870
"TAAR2" 7125
"TAAR5" 1146
"TAAR6" 1037
"TAAR8" 1047
"TAAR9" 1048
"TAB1" 37352
"TAB2" 193689
"TAB3" 61949
"TAC1" 8386
"TAC3" 6529
"TAC4" 9708
"TACC1" 124823
"TACC2" 265379
"TACC3" 23674
"TACO1" 7470
"TACR1" 153057
"TACR2" 13015
"TACR3" 133954
"TACSTD2" 1819
"TADA1" 19754
"TADA2A" 72848
"TADA2B" 14580
"TADA3" 13047
"TAF10" 5922
"TAF11" 10609
"TAF12" 45857
"TAF13" 11863
"TAF15" 37758
"TAF1A" 32194
"TAF1B" 90974
"TAF1C" 9223
"TAF1D" 11343
"TAF1L" 6215
"TAF1" 164305
"TAF2" 102085
"TAF3" 198126
"TAF4B" 165240
"TAF4" 91012
"TAF5L" 33011
"TAF5" 21089
"TAF6L" 15946
"TAF6" 20138
"TAF7L" 24826
"TAF7" 2294
"TAF8" 32756
"TAF9B" 9902
"TAF9" 5270
"TAGAP" 10684
"TAGLN2" 7396
"TAGLN3" 15149
"TAGLN" 8171
"TAL1" 16099
"TAL2" 667
"TALDO1" 17548
"TANC1" 264059
"TANC2" 461471
"TANK" 99275
"TAOK1" 160979
"TAOK2" 18393
"TAOK3" 223149
"TAP1" 8762
"TAP2" 16937
"TAPBPL" 20350
"TAPBP" 14693
"TAPT1" 65972
"TARBP1" 87866
"TARBP2" 5510
"TARDBP" 17874
"TARM1" 11470
"TARP" 37164
"TARS2" 20198
"TARSL2" 70877
"TARS" 27395
"TAS1R1" 24448
"TAS1R2" 20061
"TAS1R3" 4040
"TAS2R10" 923
"TAS2R13" 1636
"TAS2R14" 953
"TAS2R16" 996
"TAS2R19" 1001
"TAS2R1" 3004
"TAS2R20" 2342
"TAS2R30" 959
"TAS2R31" 1020
"TAS2R38" 1142
"TAS2R39" 1016
"TAS2R3" 1100
"TAS2R40" 1042
"TAS2R41" 923
"TAS2R42" 944
"TAS2R43" 1026
"TAS2R46" 929
"TAS2R4" 5017
"TAS2R50" 999
"TAS2R5" 1150
"TAS2R60" 956
"TAS2R7" 1095
"TAS2R8" 1235
"TAS2R9" 1074
"TASP1" 534176
"TATDN1" 51992
"TATDN2" 32759
"TATDN3" 25002
"TAT" 11432
"TAX1BP1" 90394
"TAX1BP3" 5786
"TAZ" 10187
"TBC1D10A" 34951
"TBC1D10B" 13392
"TBC1D10C" 6372
"TBC1D12" 133903
"TBC1D13" 23225
"TBC1D14" 123674
"TBC1D15" 87500
"TBC1D16" 103532
"TBC1D17" 11219
"TBC1D19" 274995
"TBC1D1" 248091
"TBC1D20" 27063
"TBC1D21" 38610
"TBC1D22A" 462358
"TBC1D22B" 75198
"TBC1D23" 64246
"TBC1D24" 34565
"TBC1D25" 22990
"TBC1D26" 12507
"TBC1D28" 9997
"TBC1D29" 6027
"TBC1D2B" 82726
"TBC1D2" 56651
"TBC1D3B" 10943
"TBC1D3C" 10941
"TBC1D3H" 10977
"TBC1D3P2" 10950
"TBC1D3" 11079
"TBC1D4" 199641
"TBC1D5" 585577
"TBC1D7" 23632
"TBC1D8B" 73477
"TBC1D8" 188886
"TBC1D9B" 45826
"TBC1D9" 135603
"TBCA" 85195
"TBCB" 10962
"TBCCD1" 24476
"TBCC" 1605
"TBCD" 193866
"TBCEL" 66674
"TBCE" 85083
"TBCK" 275084
"TBK1" 50009
"TBKBP1" 17998
"TBL1XR1" 178138
"TBL1X" 256445
"TBL1Y" 198560
"TBL2" 11068
"TBL3" 10876
"TBPL1" 38262
"TBPL2" 26335
"TBP" 18537
"TBR1" 9573
"TBRG1" 13080
"TBRG4" 11647
"TBX10" 8257
"TBX15" 106464
"TBX18" 97788
"TBX19" 33549
"TBX1" 26890
"TBX20" 54164
"TBX21" 12886
"TBX22" 17021
"TBX2" 9623
"TBX3" 13920
"TBX4" 32688
"TBX5" 54797
"TBX6" 6134
"TBXA2R" 14242
"TBXAS1" 242079
"TC2N" 87790
"TCAM1P" 7363
"TCAP" 1205
"TCEA1" 55892
"TCEA2" 29997
"TCEA3" 43867
"TCEAL1" 2237
"TCEAL2" 2033
"TCEAL3" 2021
"TCEAL4" 11505
"TCEAL5" 3059
"TCEAL6" 3979
"TCEAL7" 2140
"TCEAL8" 2198
"TCEANC" 12299
"TCEB1" 27168
"TCEB2" 5866
"TCEB3B" 3045
"TCEB3C" 1876
"TCEB3" 18693
"TCERG1L" 219330
"TCERG1" 64631
"TCF12" 374505
"TCF15" 6273
"TCF19" 5626
"TCF20" 123914
"TCF21" 6424
"TCF23" 8082
"TCF25" 37792
"TCF3" 43323
"TCF4" 413772
"TCF7L1" 176995
"TCF7L2" 217431
"TCF7" 33548
"TCFL5" 20817
"TCHHL1" 4923
"TCHH" 9137
"TCHP" 37402
"TCIRG1" 14846
"TCL1A" 19995
"TCL1B" 6202
"TCL6" 21355
"TCN1" 13679
"TCN2" 20188
"TCOF1" 42669
"TCP10L2" 22965
"TCP10L" 11802
"TCP10" 11420
"TCP11L1" 39955
"TCP11L2" 45429
"TCP11" 23346
"TCP1" 11205
"TCTA" 4270
"TCTE1" 19071
"TCTE3" 26093
"TCTEX1D1" 26904
"TCTEX1D2" 27021
"TCTEX1D4" 1458
"TCTN1" 35362
"TCTN2" 37297
"TCTN3" 30747
"TDGF1" 7922
"TDGF1P3" 2709
"TDG" 23074
"TDH" 28815
"TDO2" 16710
"TDP1" 89845
"TDP2" 16920
"TDRD10" 45928
"TDRD12" 109813
"TDRD1" 58227
"TDRD3" 177422
"TDRD5" 99659
"TDRD6" 24051
"TDRD7" 84029
"TDRD9" 124324
"TDRG1" 1556
"TDRKH" 21101
"TEAD1" 270316
"TEAD2" 21857
"TEAD3" 23482
"TEAD4" 81279
"TECPR1" 37611
"TECPR2" 139536
"TECRL" 133212
"TECR" 38228
"TECTA" 90247
"TECTB" 21638
"TEC" 134081
"TEDDM1" 2550
"TEF" 31995
"TEKT1" 33741
"TEKT2" 4181
"TEKT3" 39871
"TEKT4" 5393
"TEKT5" 67429
"TEK" 121037
"TELO2" 17114
"TNS2" 17399
"TEP1" 47873
"TEPP" 11681
"TERC" 450
"TERF1" 39267
"TERF2IP" 9705
"TERF2" 30440
"TERT" 41920
"TESC" 60567
"TESK1" 4771
"TESK2" 147280
"TES" 48247
"TET1" 140457
"TET2" 133928
"TET3" 153358
"TEX101" 30004
"TEX10" 50867
"TEX11" 397484
"TEX12" 5184
"TEX13A" 1765
"TEX13B" 1506
"TEX14" 135378
"TEX15" 81464
"TEX19" 4529
"TEX261" 8931
"TEX264" 33148
"TEX2" 116038
"TEX9" 201954
"TFAMP1" 2222
"TFAM" 14087
"TFAP2A" 23383
"TFAP2B" 29927
"TFAP2C" 9977
"TFAP2D" 59507
"TFAP2E" 26852
"TFAP4" 15837
"TFB1M" 84626
"TFB2M" 25700
"TFCP2L1" 68623
"TFCP2" 79479
"TFDP1" 56785
"TFDP2" 205116
"TFDP3" 1692
"TFE3" 14631
"TFEB" 52245
"TFEC" 224743
"TFF1" 4253
"TFF2" 4637
"TFF3" 3929
"TFG" 39677
"TFIP11" 22351
"TFPI2" 5357
"TFPI" 90275
"TFPT" 8662
"TFR2" 21136
"TFRC" 63429
"TF" 134643
"TGDS" 22220
"TGFA" 106542
"TGFB1I1" 5808
"TGFB1" 23599
"TGFB2" 99335
"TGFB3" 24950
"TGFBI" 34830
"TGFBR1" 50154
"TGFBR2" 87670
"TGFBR3" 225659
"TGFBRAP1" 80327
"TGIF1" 47969
"TGIF2LX" 975
"TGIF2LY" 974
"TGIF2" 20479
"TGM1" 14063
"TGM2" 39123
"TGM3" 45078
"TGM4" 40382
"TGM5" 34338
"TGM6" 51852
"TGM7" 25984
"TGOLN2" 9962
"TGS1" 52999
"TG" 267959
"NELFCD" 13881
"THADA" 365210
"THAP10" 11091
"THAP11" 1875
"THAP1" 6657
"THAP2" 16343
"THAP3" 10970
"THAP4" 53138
"THAP5" 7636
"THAP6" 33384
"THAP7" 3014
"THAP8" 19778
"THAP9" 19633
"THBD" 4039
"THBS1" 18387
"THBS2" 38061
"THBS3" 13592
"THBS4" 92457
"THEG" 14946
"THEM4" 38645
"THEM5" 6611
"THEMIS" 210437
"THG1L" 10029
"THNSL1" 74345
"THNSL2" 16342
"THOC1" 53699
"THOC2" 132491
"THOC3" 75374
"ALYREF" 3752
"THOC5" 47881
"THOC6" 3715
"THOC7" 30608
"THOP1" 30341
"THPO" 7753
"THRAP3" 80928
"THRA" 31674
"THRB" 378555
"THRSP" 4490
"THSD1P1" 612
"THSD1" 29005
"THSD4" 667767
"THSD7A" 461833
"THSD7B" 912173
"THTPA" 48511
"THUMPD1" 11241
"THUMPD2" 43216
"THUMPD3" 23929
"THY1" 9509
"THYN1" 5070
"TH" 10152
"TIA1" 39349
"TIAF1" 2088
"TIAL1" 25376
"TIAM1" 441559
"TIAM2" 167434
"TICAM1" 15780
"TICAM2" 23983
"TIE1" 22154
"TIFAB" 8125
"TIFA" 11367
"TIGD1" 6674
"TIGD2" 2084
"TIGD3" 2862
"TIGD4" 11062
"TIGD5" 5393
"TIGD6" 7536
"TIGD7" 6622
"TIGIT" 38645
"TIMD4" 43934
"TIMELESS" 33063
"TIMM10" 14041
"TIMM13" 1961
"PAM16" 11070
"TIMM17A" 15161
"TIMM17B" 4696
"TIMM22" 6542
"TIMM44" 16948
"TIMM50" 12941
"TIMM8A" 3081
"TIMM8B" 1956
"TIMM9" 19120
"TIMP1" 4381
"TIMP2" 72410
"TIMP3" 61336
"TIMP4" 5844
"TINAGL1" 11302
"TINAG" 82359
"TINF2" 3034
"TIPARP" 32180
"TIPIN" 52299
"TIPRL" 23147
"TIRAP" 11846
"TJAP1" 29033
"TJP1" 269682
"TJP2" 134202
"TJP3" 42429
"TK1" 13125
"TK2" 42409
"TKTL1" 34555
"TKTL2" 2659
"TKT" 31407
"TLCD1" 3906
"TLE1" 105864
"TLE2" 49997
"TLE3" 50381
"TLE4" 155109
"TLE6" 17774
"TLK1" 240470
"TLK2" 144573
"TLL1" 232054
"TLL2" 149318
"TLN1" 35247
"TLN2" 454108
"TLR10" 10752
"TLR1" 15207
"TLR2" 26563
"TLR3" 18917
"TLR4" 20332
"TLR5" 34880
"TLR6" 34087
"TLR7" 23289
"TLR8" 16549
"TLR9" 5083
"TLX1NB" 51945
"TLX1" 7016
"TLX2" 2698
"TLX3" 2891
"TM2D1" 44377
"TM2D2" 8331
"TM2D3" 19414
"TM4SF18" 15138
"TM4SF19" 14841
"TM4SF1" 8759
"TM4SF20" 17268
"TM4SF4" 28697
"TM4SF5" 11325
"TM6SF1" 37816
"TM6SF2" 8935
"TM7SF2" 4554
"TM7SF3" 47903
"DCSTAMP" 17787
"TM9SF1" 6593
"TM9SF2" 62576
"TM9SF3" 68902
"TM9SF4" 57544
"TMBIM1" 18385
"TMBIM4" 34226
"TMBIM6" 23377
"TMC1" 316689
"TMC2" 105177
"TMC3" 43125
"TMC4" 13123
"TMC5" 88574
"TMC6" 25030
"TMC7" 80008
"TMC8" 13670
"TMCC1" 245919
"TMCC2" 45397
"TMCC3" 83435
"TMCO1" 44631
"TMCO2" 3747
"TMCO3" 59236
"TMCO4" 118172
"TMCO5A" 62934
"TMCO6" 50882
"TANGO6" 241651
"TMED10P1" 4032
"TMED10" 45143
"TMED1" 4145
"TMED2" 14030
"TMED3" 102824
"TMED4" 4401
"TMED5" 30671
"TMED6" 8536
"TMED7-TICAM2" 47683
"TMED7" 12826
"TMED8" 42073
"TMED9" 5039
"TMEFF1" 104487
"TMEFF2" 246633
"TMEM100" 12454
"TMEM101" 14858
"TMEM102" 2244
"TMEM104" 63284
"TMEM105" 19409
"TMEM106A" 8166
"TMEM106B" 32073
"TMEM106C" 5331
"TMEM107" 3923
"TMEM108" 359487
"TMEM109" 9285
"TMEM110" 60815
"EMC3" 48568
"TMEM114" 63962
"TMEM115" 4771
"TMEM116" 118339
"TMEM117" 593999
"TMEM119" 8253
"TMEM11" 16207
"TMEM120A" 7838
"TMEM120B" 69316
"TMEM121" 3619
"TMEM123" 56433
"TMEM125" 4137
"TMEM126A" 8634
"TMEM126B" 7967
"TMEM127" 17483
"TMEM128" 12700
"TMEM129" 5421
"TMEM130" 23524
"TMEM131" 239846
"TMEM132A" 12699
"TMEM132B" 475991
"TMEM132C" 440745
"TMEM132D" 832299
"TMEM132E" 59736
"TMEM133" 1855
"TMEM134" 7562
"TMEM135" 290890
"TMEM136" 8387
"TMEM138" 15863
"TMEM139" 3150
"TMEM140" 18143
"TMEM141" 1973
"TMEM143" 31584
"TMEM144" 53819
"TMEM145" 11755
"CATSPERD" 58578
"TMEM147" 1900
"IGFLR1" 3651
"TMEM14A" 15489
"TMEM14B" 12015
"TMEM14C" 8214
"TMEM14E" 1292
"TMEM150A" 4152
"TMEM150B" 25174
"TMEM150C" 79077
"TMEM151A" 4770
"TMEM151B" 8994
"TMEM154" 61395
"TMEM155" 6470
"TMEM156" 66659
"TMEM158" 1821
"TMEM159" 22267
"TMEM160" 2715
"TMEM161A" 19309
"TMEM161B" 89606
"TMEM163" 265175
"TMEM164" 181838
"TMEM165" 57744
"TMEM167A" 24548
"TMEM167B" 6170
"TMEM168" 28026
"TMEM169" 20917
"TMEM170A" 21703
"TMEM170B" 45775
"TMEM171" 11239
"TMEM173" 7225
"TMEM174" 1950
"TMEM175" 26269
"TMEM176A" 4576
"TMEM176B" 10073
"TMEM177" 44451
"TMEM178A" 89681
"TMEM179B" 2998
"TMEM179" 13923
"TMEM17" 59116
"TMEM180" 19301
"TMEM181" 99001
"TMEM182" 106928
"TMEM183A" 17481
"TMEM184A" 18586
"TMEM184B" 53722
"TMEM184C" 19902
"TMEM185A" 35356
"TMEM185B" 5921
"TMEM186" 2459
"TMEM187" 10440
"CNEP1R1" 11882
"TMEM189-UBE2V1" 72674
"TMEM189" 35544
"TMEM18" 13529
"TMEM190" 2120
"TMEM191A" 3489
"TMEM192" 42305
"TMEM194A" 33060
"TMEM194B" 153038
"AGMO" 444792
"TMEM196" 55116
"TMEM198" 6932
"TMEM199" 6036
"TMEM19" 18965
"TMEM200A" 77407
"TMEM200B" 9713
"TMEM200C" 16362
"TMEM201" 26034
"TMEM202" 10071
"TMEM203" 1566
"TMEM204" 26890
"TMEM205" 3947
"TMEM206" 50973
"TMEM207" 21221
"TMEM208" 2148
"TMEM209" 40693
"SLC35G1" 20320
"TMEM211" 11922
"TMEM212" 15979
"TMEM213" 9272
"TMEM214" 8729
"TMEM215" 5702
"TMEM216" 6881
"TMEM217" 46856
"TMEM218" 17370
"TMEM219" 10969
"TMEM220" 19245
"TMEM222" 14255
"TMEM223" 2035
"TMEM225" 3003
"TMEM229A" 2146
"TMEM229B" 63584
"SLC35G2" 36873
"TMEM231" 19545
"TMEM232" 351681
"TMEM233" 62332
"TMEM25" 15510
"TMEM26" 46739
"TMEM27" 48306
"TMEM2" 86166
"TMEM30A" 31868
"TMEM30B" 3968
"TMEM30C" 8362
"TMEM31" 3123
"TMEM33" 25683
"TMEM35" 17488
"TMEM37" 8595
"TMEM38A" 28884
"TMEM38B" 82088
"TMEM39A" 34683
"TMEM39B" 30835
"TMEM40" 35929
"TMEM41A" 16386
"TMEM41B" 33979
"TMEM42" 3752
"TMEM43" 18674
"TMEM44" 46141
"TMEM45A" 84827
"TMEM45B" 44222
"TMEM47" 30210
"NDC1" 72818
"VMP1" 134601
"TMEM50A" 24027
"TMEM50B" 47523
"TMEM51" 68060
"TMEM52" 1688
"TMEM53" 21361
"TMEM54" 6794
"TMEM55A" 47094
"TMEM55B" 3931
"TMEM56" 105090
"TMEM57" 69351
"TMEM59L" 8170
"TMEM59" 26892
"TMEM5" 29731
"TMEM60" 4706
"TMEM61" 11679
"TMEM62" 52032
"TMEM63A" 42164
"TMEM63B" 28891
"TMEM63C" 77697
"TMEM64" 24088
"TMEM65" 61781
"SARAF" 20205
"TMEM67" 77809
"TMEM68" 34620
"TMEM69" 6257
"TMEM70" 6641
"TMEM71" 50641
"TMEM72" 25703
"TMEM74" 180744
"TMEM79" 9530
"TMEM80" 9642
"TMEM81" 1331
"TMEM82" 5483
"EWSAT1" 14974
"EMC4" 5140
"TMEM86A" 6006
"TMEM86B" 2125
"TMEM87A" 63137
"TMEM87B" 64048
"TMEM88B" 1659
"TMEM88" 1213
"TMEM89" 1010
"TMEM8A" 11190
"TMEM8B" 39698
"TMEM8C" 10373
"SYNDIG1L" 71187
"SYNDIG1" 197418
"TMEM91" 20136
"TMEM92" 10079
"EMC6" 946
"TMEM95" 2251
"TMEM97" 9644
"TMEM98" 16405
"TMEM99" 17129
"TMEM9B" 17810
"TMEM9" 36854
"TMF1" 32506
"TMIE" 17108
"TMIGD1" 17747
"TMIGD2" 10212
"TMLHE" 123941
"TMOD1" 100563
"TMOD2" 64802
"TMOD3" 86072
"TMOD4" 5995
"TMPO" 34778
"TMPPE" 6724
"TMPRSS11A" 54098
"TMPRSS11BNL" 33951
"TMPRSS11B" 19041
"TMPRSS11D" 64187
"TMPRSS11F" 76671
"TMPRSS12" 44958
"TMPRSS13" 28812
"TMPRSS15" 134699
"TMPRSS2" 43853
"TMPRSS3" 24215
"TMPRSS4" 48493
"TMPRSS5" 22265
"TMPRSS6" 45189
"TMPRSS7" 42202
"TMPRSS9" 41007
"TMSB10" 1015
"TMSB15A" 3057
"TMSB15B" 55530
"TMSB4Y" 2125
"TMSB4XP8" 616
"TMTC1" 283946
"TMTC2" 447962
"TMTC3" 57580
"TMTC4" 72006
"TMUB1" 2408
"TMUB2" 4978
"TMX1" 17408
"TMX2" 28450
"TMX3" 41485
"TMX4" 42415
"TNC" 98669
"TNFAIP1" 11338
"TNFAIP2" 16264
"TNFAIP3" 16995
"TNFAIP6" 22454
"TNFAIP8L1" 16063
"TNFAIP8L2" 3100
"TNFAIP8L3" 48675
"TNFAIP8" 130929
"TNFRSF10A" 34650
"TNFRSF10B" 48898
"TNFRSF10C" 14524
"TNFRSF10D" 28439
"TNFRSF11A" 66001
"TNFRSF11B" 28328
"TNFRSF12A" 2015
"TNFRSF13B" 33037
"TNFRSF13C" 4774
"TNFRSF14" 9257
"TNFRSF17" 2858
"TNFRSF18" 4393
"TNFRSF19" 105857
"TNFRSF1A" 13305
"TNFRSF1B" 42274
"TNFRSF21" 78378
"TNFRSF25" 5409
"TNFRSF4" 5486
"TNFRSF6B" 2032
"TNFRSF8" 80910
"TNFRSF9" 25736
"TNFSF10" 17922
"TNFSF11" 45277
"TNFSF12-TNFSF13" 12543
"TNFSF12" 8823
"TNFSF13B" 40244
"TNFSF13" 3316
"TNFSF14" 12469
"TNFSF15" 21404
"TNFSF18" 9743
"TNFSF4" 278479
"TNFSF8" 37331
"TNFSF9" 4898
"TNF" 2771
"TNIK" 401994
"TNIP1" 57742
"TNIP2" 14688
"TNIP3" 96201
"TNK1" 9405
"TNK2" 45645
"TNKS1BP1" 25321
"TNKS2" 67049
"TNKS" 227116
"TNMD" 14949
"TNNC1" 2941
"TNNC2" 10115
"TNNI1" 17946
"TNNI2" 2697
"TNNI3K" 309041
"TNNI3" 5965
"TNNT1" 16634
"TNNT2" 18814
"TNNT3" 19153
"TNN" 80242
"TNP1" 606
"TNP2" 1468
"TNPO1" 100150
"TNPO2" 24731
"TNPO3" 100993
"TNRC18" 117053
"TNRC6A" 216018
"TNRC6B" 290991
"TNRC6C" 149982
"TNR" 428508
"TNS1" 203407
"TNS3" 307399
"TNS4" 25853
"TNXB" 68185
"TOB1" 5755
"TOB2" 14738
"TOE1" 4222
"TOLLIP" 35264
"TOM1L1" 61276
"TOM1L2" 128898
"TOM1" 48719
"TOMM20L" 21176
"TOMM20" 19496
"TOMM22" 3464
"TOMM34" 18295
"TOMM40L" 4807
"TOMM40" 12469
"TOMM5" 4226
"TOMM6" 2453
"TOMM70A" 37658
"TOMM7" 10217
"TOP1MT" 50653
"TOP1P1" 2430
"TOP1P2" 1520
"TOP1" 95665
"TOP2A" 29377
"TOP2B" 66986
"TOP3A" 45038
"TOP3B" 25762
"TOPBP1" 61730
"TOPORS" 12084
"TOR1AIP1" 38035
"TOR1AIP2" 37827
"TOR1A" 11194
"TOR1B" 8281
"TOR2A" 3804
"TOR3A" 13926
"TOX2" 154764
"TOX3" 111387
"TOX4" 21975
"TOX" 313881
"TP53AIP1" 9501
"TP53BP1" 107579
"TP53BP2" 66079
"TP53I11" 18958
"TP53I13" 5977
"TP53I3" 8339
"TP53INP1" 23406
"TP53INP2" 9095
"TP53RK" 5079
"TP53TG1" 20145
"TP53TG3B" 2610
"TP53TG5" 5993
"TP53" 19148
"TP63" 300533
"TP73" 83685
"TPBG" 4437
"TPCN1" 77160
